id;Fecha;MENCION
32219;2009-12-04;LICENCIADO EN ESTUDIOS INTERNACIONALES
29993;2010-11-26;ABOGADO
35626;2009-11-27;ABOGADO
73040;2009-10-23;LICENCIADO EN ENFERMERIA
72843;2015-05-08;LICENCIADO EN PSICOLOGIA
140882;2008-01-25;LICENCIADO EN GEOGRAFIA
18669;2009-12-11;INGENIERO AGRONOMO
8841;2010-12-10;INGENIERO AGRONOMO
39440;2011-12-02;LICENCIADO EN ESTUDIOS INTERNACIONALES
39440;2017-05-12;LICENCIADO EN COMUNICACION SOCIAL
55907;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
63809;2011-03-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
42960;2010-12-14;ODONTOLOGO
18670;2008-06-13;LICENCIADO EN CIENCIAS ACTUARIALES
764;2008-05-30;LICENCIADO EN ENFERMERIA
135654;2010-12-10;INGENIERO ELECTRICISTA
20719;2009-06-12;LICENCIADO EN BIOLOGIA
146079;2008-12-12;LICENCIADO EN FISICA
765;2017-05-12;LICENCIADO EN EDUCACIÓN MENCIÓN MATEMÁTICAS
31306;2009-01-23;LICENCIADO EN EDUCACION
30211;2015-11-20;LICENCIADO EN EDUCACIÓN MENCIÓN:CIENCIAS SOCIALES
30210;2016-12-09;LICENCIADO EN CONTADURIA PUBLICA
30045;2008-01-25;LICENCIADO EN EDUCACION MENCION QUIMICA
23403;2008-11-07;LICENCIADO EN ENFERMERIA
16711;2008-07-18;LICENCIADO EN EDUCACIÓN
66692;2015-12-03;LICENCIADO EN TRABAJO SOCIAL
12732;2008-12-12;INGENIERO AGRONOMO
53132;2011-12-02;LICENCIADO EN TRABAJO SOCIAL
48513;2015-12-03;ECONOMISTA
16712;2012-11-30;LICENCIADO EN EDUCACION
156494;2008-01-25;LICENCIADO EN EDUCACION
14725;2010-01-29;LICENCIADO EN EDUCACION
63576;2011-03-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
8844;2008-12-04;LICENCIADO EN CONTADURIA PUBLICA
62691;2018-03-02; 	LICENCIADO EN ENFERMERÍA
161697;2009-07-17;LICENCIADO EN EDUCACION
78192;2018-11-30;LICENCIADO EN EDUCACIÓN
48091;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
23404;2011-03-25;ABOGADO
4824;2018-04-13;LICENCIADO EN INSPECCIÓN DE SALUD PÚBLICA
30158;2010-12-03;LICENCIADO EN CONTADURIA PUBLICA
35360;2010-11-26;ABOGADO
10814;2010-07-09;INGENIERO AGRONOMO
2739;2015-07-03;INGENIERO AGRONOMO
768;2009-07-23;INGENIERO AGRONOMO
12734;2008-02-15;INGENIERO AGRONOMO
166957;2010-07-09;INGENIERO AGRONOMO
194311;2018-07-20;INGENIERO GEÓLOGO
151260;2008-02-15;INGENIERO AGRONOMO
14728;2010-06-18;INGENIERO GEOLOGO
79670;2017-12-12;INGENIERO AGRÓNOMO
20723;2014-07-18;INGENIERO AGRONOMO
72147;2012-03-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
8846;2008-07-18;LICENCIADO EN COMUNICACION SOCIAL
166958;2011-07-15;ARQUITECTO
55820;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
47771;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
10815;2011-03-25;LICENCIADO EN ENFERMERIA
135661;2010-12-14;ODONTOLOGO
16714;2008-01-25;LICENCIADO EN ARCHIVOLOGIA
23405;2009-10-23;LICENCIADO EN ENFERMERIA
151261;2008-07-18;LICENCIADO EN EDUCACIÓN
176945;2011-07-08;INGENIERO GEOLOGO
176947;2013-12-06;MEDICO CIRUJANO
146083;2009-07-17;LICENCIADO EN EDUCACION
44846;2008-05-30;LICENCIADO EN ENFERMERIA
23407;2008-12-12;INGENIERO ELECTRICISTA
151263;2008-07-18;LICENCIADO EN TRADUCCION
18675;2008-06-13;LICENCIADO EN CONTADURIA PUBLICA
12738;2009-07-23;ODONTOLOGO
166959;2008-06-13;LICENCIADO EN ESTUDIOS INTERNACIONALES
87520;2013-05-31;TECNICO SUPERIOR EN CITOTECNOLOGIA
39041;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
28173;2010-07-23;LICENCIADO EN ARTES
2744;2016-12-09;LICENCIADO EN CONTADURIA PUBLICA
70721;2016-12-09;LICENCIADO EN CONTADURIA PUBLICA
771;2008-01-25;LICENCIADO EN COMUNICACION SOCIAL
129684;2018-04-13;LICENCIADO EN TECNOLOGÍA Y TERAPIA CARDIORRESPIRATORIA
146085;2010-01-29;LICENCIADO EN ARTES
166963;2008-07-11;INGENIERO ELECTRICISTA
140898;2010-12-10;LICENCIADO EN BIOANALISIS
29540;2008-12-04;LICENCIADO EN CONTADURIA PUBLICA
10819;2009-07-23;ODONTOLOGO
37117;2017-06-16;TÉCNICO SUPERIOR EN ENFERMERÍA
14733;2009-07-23;ODONTOLOGO
39736;2017-06-02;Sociólogo
156501;2011-01-28;LICENCIADO EN COMUNICACION SOCIAL
14734;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
33258;2008-06-13;LICENCIADO EN CONTADURIA PUBLICA
61207;2013-03-22;LICENCIADO EN LETRAS
23410;2011-12-09;LICENCIADO EN NUTRICION Y DIETETICA
135665;2009-07-23;ODONTOLOGO
30212;2011-12-02;LICENCIADO EN ADMINISTRACION COMERCIAL
16717;2010-12-10;INGENIERO ELECTRICISTA
20725;2009-04-24;ARQUITECTO
55225;2009-10-23;LICENCIADO EN ENFERMERIA
6848;2012-03-22;LICENCIADO EN TERAPIA OCUPACIONAL
77992;2011-03-18;LICENCIADO EN TERAPIA OCUPACIONAL
12741;2009-01-16;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
55636;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
79101;2013-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
59010;2012-07-27;ODONTOLOGO
2748;2008-07-18;LICENCIADO EN BIBLIOTECOLOGIA
68185;2012-03-23;LICENCIADO EN ENFERMERIA
775;2013-11-29;LICENCIADO EN EDUCACION
40154;2012-11-30;LICENCIADO EN EDUCACION MENCION QUIMICA
62730;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
32932;2012-11-23;ABOGADO
176955;2009-07-17;LICENCIADO EN PSICOLOGIA
777;2009-12-04;LICENCIADO EN CONTADURIA PUBLICA
16720;2011-07-08;LICENCIADO EN FISICA
33931;2008-11-14;MEDICO CIRUJANO
41089;2011-07-21;MEDICO VETERINARIO
16721;2008-12-04;ECONOMISTA
28840;2015-07-17;INGENIERO ELECTRICISTA
161709;2008-01-25;LICENCIADO EN LETRAS
30001;2008-07-18;LICENCIADO EN EDUCACION MENCION MATEMATICA
2751;2010-01-29;LICENCIADO EN PSICOLOGIA
8853;2009-07-23;ODONTOLOGO
182715;2010-12-10;INGENIERO AGRONOMO
4829;2009-07-17;LICENCIADO EN ARTES
70215;2013-11-22;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
42902;2010-12-03;LICENCIADO EN TRABAJO SOCIAL
28702;2010-12-10;INGENIERO MECANICO
14738;2015-07-03;LICENCIADO EN BIOLOGIA
16725;2008-01-25;LICENCIADO EN LETRAS
14740;2009-12-04;ANTROPOLOGO
18682;2008-07-11;INGENIERO MECANICO
188363;2009-07-23;INGENIERO AGRONOMO
12746;2016-07-29;INGENIERO AGRONOMO                                          
6851;2010-12-14;ODONTOLOGO
14741;2008-02-15;INGENIERO AGRONOMO
140910;2010-07-09;INGENIERO AGRONOMO
779;2010-12-10;INGENIERO AGRONOMO
16726;2008-12-12;INGENIERO QUIMICO
26388;2015-07-03;INGENIERO AGRONOMO
2753;2017-12-12;INGENIERO AGRÓNOMO
4832;2009-07-17;LICENCIADO EN EDUCACION
6853;2016-11-25;LICENCIADO EN EDUCACION
8855;2008-07-18;LICENCIADO EN EDUCACIÓN
18684;2008-01-25;LICENCIADO EN EDUCACION
8856;2008-07-18;LICENCIADO EN EDUCACIÓN
45840;2012-07-27;INGENIERO AGRONOMO
782;2010-07-09;INGENIERO AGRONOMO
64323;2014-07-18;MEDICO VETERINARIO
161715;2010-07-09;INGENIERO AGRONOMO
2756;2010-12-10;INGENIERO GEOLOGO
2757;2008-11-14;FARMACEUTICO
40865;2012-03-22;LICENCIADO EN FISIOTERAPIA
176963;2008-07-11;INGENIERO DE PETROLEO
33964;2008-01-18;TECNICO SUPERIOR EN TERAPIA OCUPACIONAL
783;2008-07-25;ODONTOLOGO
18686;2014-04-04;INGENIERO ELECTRICISTA
14742;2011-01-28;LICENCIADO EN EDUCACION MENCION QUIMICA
18687;2009-07-23;ODONTOLOGO
2758;2011-07-08;INGENIERO ELECTRICISTA
10831;2018-03-16;LICENCIADO EN CONTADURÍA PÚBLICA
31373;2008-06-13;LICENCIADO EN ESTUDIOS INTERNACIONALES
67319;2013-12-13;INGENIERO MECANICO
30851;2008-01-25;LICENCIADO EN FILOSOFIA
785;2010-12-10;INGENIERO MECANICO
18688;2009-07-17;LICENCIADO EN EDUCACION
55585;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
146097;2012-07-27;ODONTOLOGO
151275;2010-03-26;MEDICO CIRUJANO
31760;2009-12-11;LICENCIADO EN COMPUTACION
40619;2008-05-30;LICENCIADO EN ENFERMERIA
151279;2010-06-18;LICENCIADO EN QUIMICA
788;2010-06-18;LICENCIADO EN QUIMICA
29519;2008-12-12;LICENCIADO EN BIOANALISIS
6859;2010-12-03;LICENCIADO EN CONTADURIA PUBLICA
182720;2014-01-31;LICENCIADO EN HISTORIA
40551;2013-07-04;LICENCIADO EN QUIMICA
12753;2010-01-29;LICENCIADO EN ARTES
2759;2008-12-12;LICENCIADO EN NUTRICION Y DIETETICA
56222;2009-10-23;LICENCIADO EN ENFERMERIA
27891;2010-07-23;LICENCIADO EN EDUCACION
27925;2010-12-10;LICENCIADO EN FISICA
14747;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
37838;2012-11-23;ABOGADO
35765;2009-11-27;ABOGADO
6861;2012-11-30;LICENCIADO EN EDUCACION MENCION MATEMATICA
44713;2010-11-05;LICENCIADO EN ENFERMERIA
140917;2008-07-11;LICENCIADO EN COMPUTACION
146101;2010-12-03;LICENCIADO EN CONTADURIA PUBLICA
20735;2008-07-25;ODONTOLOGO
29832;2008-11-28;ABOGADO
4839;2011-12-16;INGENIERO QUIMICO
2760;2016-07-29;INGENIERO ELECTRICISTA
43610;2014-11-28;ABOGADO
146103;2011-07-01;ECONOMISTA
135674;2010-11-26;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
161721;2008-07-11;LICENCIADO EN COMPUTACION
135676;2009-03-27;ODONTOLOGO
44308;2008-07-18;LICENCIADO EN EDUCACION MENCION FISICA
44308;2011-07-08;LICENCIADO EN FISICA
23414;2009-04-24;ABOGADO
39280;2008-11-14;MEDICO CIRUJANO
10838;2008-05-30;LICENCIADO EN ENFERMERIA
10839;2018-07-27;LICENCIADO EN BIOANÁLISIS
44902;2017-12-01; 	LICENCIADO EN ENFERMERÍA
176972;2009-12-04;LICENCIADO EN CONTADURIA PUBLICA
14749;2008-07-18;LICENCIADO EN ARTES
161723;2008-12-12;LICENCIADO EN QUIMICA
82424;2015-11-13;TECNICO SUPERIOR EN ENFERMERIA
16732;2009-04-24;ARQUITECTO
87535;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
10840;2009-12-04;LICENCIADO EN ESTUDIOS INTERNACIONALES
2763;2008-12-12;INGENIERO AGRONOMO
792;2010-12-10;INGENIERO ELECTRICISTA
6865;2010-06-04;ECONOMISTA
14750;2008-11-07;LICENCIADO EN ENFERMERIA
172166;2011-12-16;LICENCIADO EN COMPUTACION
20737;2008-07-11;LICENCIADO EN COMPUTACION
39381;2010-12-10;LICENCIADO EN COMPUTACION
6868;2009-07-23;ODONTOLOGO
30306;2009-11-27;ABOGADO
28394;2011-07-29;LICENCIADO EN LETRAS
20738;2008-12-04;ECONOMISTA
16734;2010-01-29;LICENCIADO EN ARTES
166986;2016-12-13;LICENCIADO EN COMPUTACION
186797;2008-01-25;LICENCIADO EN TRADUCCION E INTERPRETACION
10841;2011-07-21;MEDICO VETERINARIO
31220;2010-07-23;LICENCIADO EN COMUNICACION SOCIAL
87543;2018-03-16;LICENCIADO EN TRABAJO SOCIAL
146109;2009-12-11;LICENCIADO EN BIOANALISIS
60102;2018-11-30;LICENCIADO EN PSICOLOGÍA
151285;2010-01-29;LICENCIADO EN COMUNICACION SOCIAL
16737;2008-07-11;INGENIERO QUIMICO
20741;2008-07-25;ODONTOLOGO
34941;2015-05-08;LICENCIADO EN TRADUCCION
63591;2011-03-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
182727;2009-06-12;INGENIERO MECANICO
87546;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
61465;2010-12-10;LICENCIADO EN BIOLOGIA
12757;2010-12-03;LICENCIADO EN CONTADURIA PUBLICA
4843;2008-12-12;INGENIERO ELECTRICISTA
23416;2009-06-05;LICENCIADO EN CIENCIAS ACTUARIALES
10843;2015-06-19;LICENCIADO EN ESTUDIOS INTERNACIONALES
48370;2010-04-23;LICENCIADO EN ENFERMERIA
2768;2018-12-11;MÉDICO CIRUJANO
52853;2015-05-08;LICENCIADO EN EDUCACION
16740;2012-06-22;ECONOMISTA
156524;2016-07-29;INGENIERO CIVIL
10844;2009-01-23;LICENCIADO EN EDUCACION
156526;2014-11-28;ABOGADO
61989;2016-07-01;LICENCIADO EN EDUCACIÓN  MENCIÓN HISTORIA
41422;2008-12-04;LICENCIADO EN TRABAJO SOCIAL
87549;2014-11-21;LICENCIADO EN BIBLIOTECOLOGIA
40191;2008-05-30;TECNICO SUPERIOR EN ENFERMERIA
84524;2012-03-22;LICENCIADO EN FISIOTERAPIA
18695;2008-05-30;LICENCIADO EN ENFERMERIA
50637;2018-06-29;ARQUITECTO
135687;2010-01-29;LICENCIADO EN EDUCACION
14757;2008-11-14;MEDICO CIRUJANO
70228;2012-03-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
4846;2018-05-25;LICENCIADO EN EDUCACIÓN
23418;2014-07-25;LICENCIADO EN ENFERMERIA
48290;2008-05-30;LICENCIADO EN ENFERMERIA
140933;2008-07-18;LICENCIADO EN IDIOMAS MODERNOS
156528;2008-06-13;ECONOMISTA
63622;2008-11-07;LICENCIADO EN ENFERMERIA
10846;2009-06-05;ECONOMISTA
18696;2008-06-13;LICENCIADO EN CONTADURIA PUBLICA
2769;2009-12-11;LICENCIADO EN FISICA
82123;2014-07-25;LICENCIADO EN ENFERMERIA
16743;2008-01-25;LICENCIADO EN ARTES
52947;2011-11-25;ABOGADO
12760;2010-06-04;LICENCIADO EN CIENCIAS ESTADISTICAS
78758;2017-06-16; 	LICENCIADO EN ENFERMERÍA
18697;2010-11-26;ABOGADO
64422;2010-11-05;LICENCIADO EN ENFERMERIA
12762;2008-07-18;LICENCIADO EN LETRAS
12763;2015-11-20;LICENCIADO EN HISTORIA
14758;2011-07-08;INGENIERO DE PETROLEO
18699;2008-01-25;LICENCIADO EN EDUCACION
78772;2014-07-25;LICENCIADO EN ENFERMERIA
4847;2011-12-16;LICENCIADO EN COMPUTACION
87555;2014-11-28;ABOGADO
22554;2017-04-28;INGENIERO GEÓLOGO
55178;2012-11-16;LICENCIADO EN ENFERMERIA
6879;2014-06-20;ARQUITECTO
55654;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
12764;2010-11-11;MEDICO CIRUJANO
799;2008-06-13;ECONOMISTA
48965;2015-11-20;LICENCIADO EN FILOSOFIA
40027;2015-11-20;LICENCIADO EN PSICOLOGIA
6882;2010-12-10;INGENIERO ELECTRICISTA
10849;2010-07-23;LICENCIADO EN COMUNICACION SOCIAL
14760;2008-11-28;ARQUITECTO
8869;2008-07-25;ODONTOLOGO
182734;2009-06-12;LICENCIADO EN BIOANALISIS
6883;2009-06-12;INGENIERO MECANICO
135693;2010-06-18;INGENIERO GEOLOGO
6884;2017-04-28;INGENIERO MECÁNICO
32695;2008-11-28;ARQUITECTO
800;2013-12-13;INGENIERO GEOLOGO
22469;2010-04-23;ARQUITECTO
18701;2010-07-27;ODONTOLOGO
68281;2010-11-05;LICENCIADO EN ENFERMERIA
8872;2008-06-13;LICENCIADO EN CONTADURIA PUBLICA
8873;2009-04-24;ARQUITECTO
18704;2009-04-24;ARQUITECTO
77835;2011-03-18;LICENCIADO EN TERAPIA OCUPACIONAL
161733;2009-07-17;LICENCIADO EN ARTES
18706;2010-12-14;ODONTOLOGO
14764;2010-12-10;INGENIERO GEOLOGO
38656;2017-07-21;INGENIERO AGRÓNOMO
16749;2015-12-15;INGENIERO AGRONOMO
176988;2011-07-21;INGENIERO AGRONOMO
2774;2011-12-09;INGENIERO AGRONOMO
156535;2008-02-15;INGENIERO AGRONOMO
161734;2011-12-09;INGENIERO AGRONOMO
135698;2008-07-25;INGENIERO AGRONOMO
151300;2010-07-09;INGENIERO AGRONOMO
161735;2009-07-23;INGENIERO AGRONOMO
2777;2012-12-13;INGENIERO AGRONOMO
806;2013-03-15;ARQUITECTO
12771;2009-12-11;INGENIERO AGRONOMO
14768;2008-07-25;INGENIERO AGRONOMO
10852;2009-07-23;INGENIERO AGRONOMO
26829;2009-07-23;MEDICO VETERINARIO
33622;2009-01-23;LICENCIADO EN PSICOLOGIA
26562;2016-07-15;SOCIOLOGO
16752;2010-12-10;INGENIERO MECANICO
12774;2018-07-27;SOCIÓLOGO
135701;2012-07-13;LICENCIADO EN QUIMICA
38251;2010-01-29;LICENCIADO EN EDUCACION
8877;2013-12-13;INGENIERO GEOLOGO
31752;2011-07-08;LICENCIADO EN COMPUTACION
10853;2009-04-24;ARQUITECTO
30292;2010-12-03;LICENCIADO EN CONTADURIA PUBLICA
40318;2013-07-19;INGENIERO ELECTRICISTA
172182;2011-12-02;LICENCIADO EN ADMINISTRACION COMERCIAL
182738;2008-05-30;ARQUITECTO
8878;2008-12-04;LICENCIADO EN ESTUDIOS INTERNACIONALES
46662;2013-12-13;INGENIERO DE PETROLEO
156542;2008-12-12;INGENIERO ELECTRICISTA
34083;2008-12-04;LICENCIADO EN ESTUDIOS INTERNACIONALES
18711;2008-01-25;LICENCIADO EN PSICOLOGIA
31641;2009-06-12;INGENIERO CIVIL
10854;2008-07-18;LICENCIADO EN IDIOMAS MODERNOS
47966;2012-11-30;LICENCIADO EN HISTORIA
4856;2009-01-23;LICENCIADO EN COMUNICACION SOCIAL
12777;2010-12-03;LICENCIADO EN CONTADURIA PUBLICA
14771;2012-07-20;INGENIERO MECANICO
151308;2018-05-25;LICENCIADO EN COMUNICACION SOCIAL
156544;2008-07-11;LICENCIADO EN COMPUTACION
14772;2009-06-12;INGENIERO MECANICO
186822;2008-07-11;INGENIERO ELECTRICISTA
40016;2009-01-23;LICENCIADO EN PSICOLOGIA
53931;2012-06-22;SOCIOLOGO
14773;2008-01-25;LICENCIADO EN EDUCACION
161745;2009-11-13;MEDICO CIRUJANO
10856;2011-11-11;LICENCIADO EN ENFERMERIA
72499;2012-03-23;LICENCIADO EN ENFERMERIA
61586;2015-11-20;LICENCIADO EN EDUCACION
6891;2010-07-09;INGENIERO AGRONOMO
52803;2018-12-04;LICENCIADO EN CIENCIAS POLÍTICAS Y ADMINISTRATIVAS
16757;2008-07-18;LICENCIADO EN FILOSOFIA
14775;2008-04-18;MEDICO VETERINARIO
55562;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
40030;2008-07-18;LICENCIADO EN EDUCACION MENCION BIOLOGIA
16758;2009-01-16;LICENCIADO EN FISIOTERAPIA
33336;2008-11-14;FARMACEUTICO
129669;2018-04-13;LICENCIADO EN TECNOLOGÍA Y TERAPIA CARDIORRESPIRATORIA
811;2008-07-11;INGENIERO QUIMICO
146139;2009-06-12;LICENCIADO EN QUIMICA
38707;2009-11-27;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
140949;2012-12-14;MEDICO CIRUJANO
2787;2017-04-28;INGENIERO ELECTRICISTA
22649;2008-01-25;LICENCIADO EN EDUCACION
52733;2012-11-23;ABOGADO
63985;2009-01-16;LICENCIADO EN FISIOTERAPIA
186826;2009-03-27;ODONTOLOGO
8882;2011-12-09;INGENIERO AGRONOMO
14777;2009-07-23;LICENCIADO EN NUTRICION Y DIETETICA
43919;2010-12-03;LICENCIADO EN TRABAJO SOCIAL
57908;2012-11-23;ABOGADO
14778;2009-07-23;ODONTOLOGO
8884;2009-11-27;ABOGADO
48271;2008-05-30;LICENCIADO EN ENFERMERIA
31184;2015-12-03;LICENCIADO EN CONTADURIA PUBLICA
8885;2010-06-18;LICENCIADO EN BIOLOGIA
817;2014-11-28;ABOGADO
10860;2008-07-11;INGENIERO ELECTRICISTA
4860;2009-11-27;ABOGADO
54723;2010-11-05;LICENCIADO EN ENFERMERIA
38420;2008-01-18;TECNICO SUPERIOR EN TERAPIA OCUPACIONAL
18716;2009-01-23;LICENCIADO EN GEOGRAFIA
6892;2008-01-25;LICENCIADO EN LETRAS
8886;2012-12-13;MEDICO VETERINARIO
818;2010-12-03;LICENCIADO EN CONTADURIA PUBLICA
20752;2014-03-28;LICENCIADO EN ESTUDIOS INTERNACIONALES
23426;2011-12-02;LICENCIADO EN TRABAJO SOCIAL
12782;2008-12-12;INGENIERO ELECTRICISTA
2791;2008-12-04;LICENCIADO EN CONTADURIA PUBLICA
61910;2017-05-12;LICENCIADO EN EDUCACIÓN
33570;2012-06-22;LICENCIADO EN ESTUDIOS INTERNACIONALES
14781;2011-03-18;LICENCIADO EN TERAPIA OCUPACIONAL
43024;2009-12-04;LICENCIADO EN ESTUDIOS INTERNACIONALES
151315;2010-12-10;LICENCIADO EN QUIMICA
55511;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
55523;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
4862;2011-07-08;LICENCIADO EN BIOANALISIS
52986;2010-06-18;LICENCIADO EN QUIMICA
30282;2009-07-17;LICENCIADO EN EDUCACION
78744;2014-12-12;LICENCIADO EN ENFERMERIA
4863;2008-07-11;INGENIERO ELECTRICISTA
71172;2013-07-12;LICENCIADO EN ENFERMERIA
48523;2013-06-28;LICENCIADO EN CONTADURIA PUBLICA
34125;2011-07-08;INGENIERO MECANICO
172191;2009-01-23;LICENCIADO EN TRADUCCION E INTERPRETACION
10864;2011-07-08;INGENIERO QUIMICO
22468;2015-06-12;ARQUITECTO
36209;2009-12-11;INGENIERO METALURGICO
2793;2008-07-11;INGENIERO CIVIL
58406;2011-11-11;TECNICO SUPERIOR EN ENFERMERIA
58406;2018-11-23; 	LICENCIADO EN ENFERMERÍA
10865;2012-07-13;ARQUITECTO
12783;2011-07-08;LICENCIADO EN COMPUTACION
18720;2010-01-29;LICENCIADO EN HISTORIA
56413;2012-03-30;LICENCIADO EN PSICOLOGIA
39581;2012-12-07;LICENCIADO EN CIENCIAS ACTUARIALES
8891;2008-05-30;LICENCIADO EN ENFERMERIA
4866;2009-03-27;ODONTOLOGO
146145;2008-12-12;LICENCIADO EN COMPUTACION
2795;2008-07-11;INGENIERO ELECTRICISTA
4868;2010-07-23;LICENCIADO EN GEOGRAFIA
6895;2010-01-29;LICENCIADO EN IDIOMAS MODERNOS
6896;2009-07-23;INGENIERO AGRONOMO
33196;2008-06-13;ECONOMISTA
51716;2012-11-30;LICENCIADO EN ARCHIVOLOGIA
55138;2010-11-05;LICENCIADO EN ENFERMERIA
37912;2008-12-12;LICENCIADO EN QUIMICA
822;2008-12-12;INGENIERO MECANICO
44729;2012-03-23;LICENCIADO EN ENFERMERIA
161753;2011-11-25;ABOGADO
156555;2008-11-28;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
6133;2008-07-11;LICENCIADO EN MATEMATICA
37068;2013-06-28;LICENCIADO EN TRABAJO SOCIAL
30545;2009-07-17;LICENCIADO EN BIBLIOTECOLOGIA
23431;2010-06-18;LICENCIADO EN COMPUTACION
14784;2009-12-04;LICENCIADO EN ADMINISTRACION COMERCIAL
42511;2009-01-16;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
42511;2017-12-08;MÉDICO CIRUJANO
4871;2009-01-23;LICENCIADO EN EDUCACION
824;2009-11-27;ABOGADO
29877;2009-12-04;LICENCIADO EN ADMINISTRACION COMERCIAL
56042;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
12784;2009-12-04;LICENCIADO EN TRABAJO SOCIAL
28761;2012-07-20;INGENIERO ELECTRICISTA
48283;2008-11-07;LICENCIADO EN ENFERMERIA
161755;2008-01-25;LICENCIADO EN EDUCACIÓN  MENCIÓN HISTORIA
10866;2013-11-28;ABOGADO
14787;2009-12-11;INGENIERO AGRONOMO
16764;2009-12-11;INGENIERO ELECTRICISTA
23434;2012-11-16;LICENCIADO EN ENFERMERIA
27347;2013-12-06;MEDICO CIRUJANO
135717;2009-07-17;LICENCIADO EN TRADUCCION E INTERPRETACION
64164;2014-07-25;LICENCIADO EN ENFERMERIA
40609;2012-03-23;LICENCIADO EN ENFERMERIA
77620;2015-11-27;ABOGADO
46279;2012-11-30;LICENCIADO EN EDUCACION
39299;2009-04-24;ARQUITECTO
23435;2008-11-28;ARQUITECTO
35772;2009-04-24;ARQUITECTO
177012;2011-07-29;LICENCIADO EN ARTES
46476;2018-12-14;INGENIERO GEÓLOGO
63851;2011-03-18;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
48215;2011-11-11;LICENCIADO EN ENFERMERIA
828;2008-05-30;TECNICO SUPERIOR EN ENFERMERIA
31106;2010-07-09;MEDICO VETERINARIO
42824;2010-12-10;INGENIERO GEOLOGO
177013;2010-06-18;LICENCIADO EN BIOANALISIS
20761;2012-03-30;LICENCIADO EN EDUCACION
831;2008-07-25;ODONTOLOGO
12788;2009-07-23;ODONTOLOGO
182758;2009-06-12;INGENIERO ELECTRICISTA
832;2008-07-25;ODONTOLOGO
127565;2017-05-12;LICENCIADO EN LETRAS
70236;2012-03-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
6905;2008-01-25;LICENCIADO EN ARTES
32599;2011-07-29;LICENCIADO EN EDUCACION
10870;2008-01-25;LICENCIADO EN EDUCACION
8901;2010-07-23;LICENCIADO EN EDUCACION
61911;2011-03-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
172195;2009-07-17;LICENCIADO EN EDUCACION
8902;2008-07-18;LICENCIADO EN EDUCACIÓN
2798;2008-01-25;LICENCIADO EN EDUCACION
12789;2008-07-11;LICENCIADO EN BIOLOGIA
6907;2008-07-25;INGENIERO AGRONOMO
58742;2014-07-29;ODONTOLOGO
2799;2016-07-29;INGENIERO AGRONOMO                                          
44682;2008-05-30;LICENCIADO EN ENFERMERIA
20764;2008-07-25;INGENIERO AGRONOMO
55527;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
26191;2014-11-07;ARQUITECTO
182760;2008-01-25;LICENCIADO EN EDUCACION
44087;2015-05-08;LICENCIADO EN HISTORIA
10874;2008-01-25;LICENCIADO EN EDUCACION
53782;2015-11-20;LICENCIADO EN EDUCACION
41350;2012-03-30;LICENCIADO EN HISTORIA
186838;2015-11-27;ABOGADO
140964;2009-07-23;ODONTOLOGO
43546;2018-12-07;ECONOMISTA
6909;2013-03-22;LICENCIADO EN ARTES
35813;2008-01-18;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
32548;2015-12-03;LICENCIADO EN ESTUDIOS INTERNACIONALES
87576;2014-11-21;LICENCIADO EN EDUCACIÓN MENCIÓN: ARTES
